index,prediction,ground_truth
22329,black,black
22364,yellow,yellow
22367,green,green
22371,red,red
22384,black,black
22386,black and white,black and white
22387,red,red
22390,red,red
22393,red,red
22411,red,red
22434,black and white,black and white
22444,red,red
22449,pink,pink
22458,black,black
22463,black,black
22465,red,red
22466,blue,blue
22468,pink,pink
22470,black,black
22472,purple,purple
22485,black,black
22486,red,red
22498,black,black
22502,white,white
22506,purple,purple
22507,red,red
22508,black,black
22511,pink,pink
22538,black,black
22545,blue,blue
22552,pink,pink
22554,blue,blue
22559,red,red
22563,black,black
22565,brick,brick
22571,pink,pink
22573,red,red
22577,yellow,yellow
22598,black,black
22601,blue,blue
22602,blue,blue
22608,pink,pink
22613,multicolor,multicolor
22617,brown,brown
22622,pink,pink
22626,black,black
22629,black,black
22630,blue,blue
22637,blue,blue
22644,green,green
22647,red,red
22649,purple,purple
22650,black,black
22655,red,red
22661,red,red
22663,yellow,yellow
22675,red,red
22678,blue,blue
22681,black,black
22688,purple,purple
22706,blue,blue
22731,black,black
22736,red,red
22737,pink,pink
22738,orange,orange
22740,black,black
22745,pink,pink
22751,blue,blue
22755,blue,blue
22756,black,black
22760,gold,gold
22763,black,black
22766,blue,blue
22768,black,black
22772,blue,blue
22778,10,10
22782,yellow,yellow
22788,pink,pink
22793,black,black
22801,red,red
22803,black,black
22813,blue,blue
22814,yellow,yellow
22815,pink,pink
22816,blue,blue
22824,black,black
22826,tiger,tiger
22831,blue,blue
22832,black,black
22840,red,red
22853,multicolor,multicolor
22855,pink,pink
22861,black,black
22863,purple,purple
22869,black,black
22876,plastic,plastic
22879,yellow,yellow
22886,pink,pink
22894,blue,blue
22898,black,black
22900,pink,pink
22901,phone case,phone case
22911,black,black
22919,purple,purple
22921,orange,orange
22942,black,black
22946,gold,gold
22952,blue,blue
22959,purple,purple
22964,cat,cat
22967,red,red
22988,red,red
22997,plastic,plastic
22998,orange,orange
22999,pink,pink
23012,black,black
23016,black,black
23017,green,green
23018,pink and blue,pink and blue
23020,black,black
23026,red,red
23031,pink,pink
23032,black,black
23045,pink,pink
23049,black and white,black and white
23055,black and white,black and white
23057,gold,gold
23069,blue,blue
23080,black and white,black and white
23090,pink,pink
23099,red,red
23109,red,red
23113,pink,pink
23121,red,red
23122,orange,orange
23137,pink,pink
23146,purple,purple
23165,purple,purple
23168,blue,blue
23175,pink,pink
23181,pink,pink
23183,red,red
23191,red,red
23196,pink,pink
23197,gold,gold
23199,red,red
23202,red,red
23205,red,red
23206,pink,pink
23207,blue,blue
23210,plastic,plastic
23211,plastic,plastic
23219,green,green
23221,red,red
23222,black,black
23223,green,green
23226,blue,blue
23255,multicolored,multicolored
23259,pink,pink
23261,plastic,plastic
23264,red,red
23275,blue,blue
23277,gold,gold
23283,orange,orange
23291,black,black
23294,black,black
23297,blue,blue
23300,red,red
23303,blue,blue
23307,rainbow,rainbow
23314,black,black
23331,black,black
23344,black,black
23347,blue,blue
23348,red,red
23349,black,black
23352,blue,blue
23367,orange,orange
23380,brown,brown
23386,black,black
23392,red,red
23401,blue,blue
23402,red,red
23407,blue,blue
23408,purple,purple
23410,red,red
23415,red,red
23417,blue,blue
23420,pink,pink
23424,pink,pink
23427,space,space
23428,black,black
23429,yellow,yellow
23437,black,black
23440,blue,blue
23453,black,black
23460,pink,pink
23465,pink,pink
23470,black,black
23472,red,red
23484,red,red
23494,orange,orange
23495,red,red
23498,red,red
23503,black,black
23513,red,red
23519,black,black
23523,blue,blue
23525,pink,pink
23530,brown,brown
23532,plastic,plastic
23535,purple,purple
23536,blue,blue
23540,green,green
23546,blue,blue
23552,pink,pink
23560,blue,blue
23575,red,red
23580,black,black
23589,blue,blue
23596,black,black
23605,black,black
23612,blue,blue
23623,blue,blue
23625,pink,pink
23626,orange,orange
23634,orange,orange
23635,red,red
23639,red,red
23642,pink,pink
23645,black,black
23654,blue,blue
23656,green,green
23658,blue,blue
23669,gold,gold
23675,blue,blue
23684,red,red
23693,plastic,plastic
23699,blue,blue
23709,black,black
23712,pink,pink
23713,blue,blue
23721,red,red
23731,multicolor,multicolor
23732,black,black
23736,black,black
23751,blue,blue
23752,red,red
23755,black,black
23757,blue,blue
23780,pink,pink
23781,red,red
23783,black,black
23785,black,black
23796,blue,blue
23802,red,red
23809,red,red
23815,blue,blue
23817,red,red
23821,black,black
23825,pink,pink
23832,rainbow,rainbow
23833,black,black
23836,blue,blue
23846,red,red
23848,pink,pink
23849,black,black
23850,brown,brown
23853,pink,pink
23859,pink,pink
23862,red,red
23872,pink,pink
23886,multicolor,multicolor
23902,blue,blue
23910,pink,pink
23912,blue,blue
23916,black,black
23917,pink,pink
23922,black,black
23928,blue,blue
23935,purple,purple
23955,pink,pink
23960,black,black
23985,blue,blue
23990,black and white,black and white
23992,black,black
24003,black,black
24007,blue,blue
24014,red,red
24015,blue,blue
24023,orange,orange
24024,ferris wheel,ferris wheel
24028,yellow,yellow
24031,pink,pink
24038,black,black
24044,blue,blue
24050,donut,donut
24054,coffee cup,coffee cup
24055,black,black
24060,red,red
24066,blue,blue
24067,blue,blue
24075,black,black
24076,pink,pink
24077,pink,pink
24082,blue,blue
24104,motorcycle,motorcycle
24106,red,red
24116,orange,orange
24120,gold,gold
24127,yellow,yellow
24133,blue,blue
24139,black,black
24146,blue,blue
24148,orange,orange
24155,blue,blue
24160,black,black
24167,blue,blue
24170,blue,blue
24173,red,red
24180,gold,gold
24181,red,red
24190,red,red
24191,yellow,yellow
24193,black,black
24203,pink,pink
24204,black,black
24213,red,red
24215,red,red
24221,pink,pink
24225,red and black,red and black
24227,pink,pink
24236,pink,pink
24241,blue,blue
24243,black,black
24252,blue,blue
24257,purple,purple
24270,plastic,plastic
24275,pink,pink
24281,wood,wood
24284,black,black
24293,purple,purple
24294,red,red
24296,pink,pink
24299,red,red
24301,blue,blue
24328,blue,blue
24344,purple,purple
24346,red,red
24348,blue,blue
24350,black,black
24352,gold,gold
24354,black,black
24355,purple,purple
24356,pink,pink
24374,red,red
24376,brown,brown
24398,black,black
24400,blue,blue
24402,green,green
24405,yellow,yellow
24408,pink,pink
24409,black,black
24410,yellow,yellow
24421,blue,blue
24423,blue,blue
24436,red,red
24442,red,red
24443,black,black
24446,red,red
24449,yellow,yellow
24451,black,black
24454,blue,blue
24462,pink,pink
24463,plastic,plastic
24470,black,black
24473,pink,pink
24476,red,red
24478,blue,blue
24480,red,red
24484,blue,blue
24485,blue,blue
24488,2,2
24489,black,black
24490,pink,pink
24494,red,red
24495,black,black
24502,blue,blue
24504,peacock,peacock
24505,black,black
24512,red,red
24521,black,black
24533,silicone,silicone
24539,white,white
24542,red,red
24544,blue,blue
24547,pink,pink
24550,pink,pink
24552,pink,pink
24569,blue,blue
24578,pink,pink
24579,red,red
24584,red,red
24585,orange,orange
24593,black,black
24606,orange,orange
24607,black,black
24609,pink,pink
24610,blue,blue
24611,blue,blue
24618,blue,blue
24621,blue,blue
24622,pink,pink
24633,purple,purple
24636,black,black
24644,multicolor,multicolor
24645,orange,orange
24647,blue,blue
24648,orange,orange
24672,pink,pink
24673,black,black
24677,black,black
24686,black,black
24695,pink,pink
24698,pink,pink
24709,black,black
24714,blue,blue
24717,black,black
24721,pink,pink
24725,red,red
24727,pink,pink
24743,black,black
24745,blue,blue
24748,pink,pink
24754,blue,blue
24755,pink,pink
24757,pink,pink
24764,black,black
24788,blue,blue
24801,black,black
24805,blue,blue
24811,blue,blue
24828,blue,blue
24834,yellow,yellow
24841,blue,blue
24855,silicone,silicone
24863,red,red
24868,orange,orange
24869,black and white,black and white
24870,pink,pink
24871,blue,blue
24880,yellow,yellow
24901,heart,heart
24908,pink,pink
24909,black,black
24917,orange,orange
24930,brown,brown
24941,blue,blue
24944,black,black
24956,blue,blue
24957,blue,blue
24958,10,10
24961,red,red
24966,pink,pink
24968,black,black
24970,red,red
24972,red,red
24973,pink,pink
24976,blue,blue
24988,pink,pink
24995,red,red
24996,red,red
25002,yellow,yellow
25004,plastic,plastic
25008,pink,pink
25010,blue,blue
25011,black,black
25012,black,black
25036,white,white
25040,orange,orange
25043,black,black
25048,black,black
25057,red,red
25060,pink,pink
25064,phone case,phone case
25075,blue,blue
25080,pink,pink
25082,red,red
25091,blue,blue
25094,silicone,silicone
25105,blue,blue
25126,black,black
25132,red,red
25134,pink,pink
25136,blue,blue
25139,red,red
25142,blue,blue
25146,brown,brown
25153,gold,gold
25163,orange,orange
25175,blue,blue
25182,black,black
25185,blue,blue
25191,blue,blue
25207,black,black
25212,blue,blue
25231,red,red
25239,panda,panda
25266,pink,pink
25275,black,black
25277,gold,gold
25279,black,black
25280,gold,gold
25281,blue,blue
25286,blue,blue
25294,black,black
25297,pink,pink
25300,red,red
25321,pink,pink
25332,purple,purple
25339,orange,orange
25350,red,red
25357,blue,blue
25359,pink,pink
25361,red,red
25366,black,black
25375,blue,blue
25380,black and white,black and white
25381,pink,pink
25387,pink,pink
25395,black,black
25402,brown,brown
25413,black,black
25416,red,red
25419,yellow,yellow
25422,black,black
25425,blue,blue
25435,plastic,plastic
25437,plastic,plastic
25445,black,black
25453,black,black
25458,red,red
25466,black,black
25474,gold,gold
25477,orange,orange
25490,black,black
25496,clear,clear
25500,pink,pink
25502,blue,blue
25503,phone case,phone case
25506,pink,pink
25509,blue,blue
25510,black,black
25512,orange,orange
25515,black,black
25520,black,black
25532,black,black
25535,black,black
25543,red,red
25571,blue,blue
25579,red,red
25580,red,red
25582,red,red
25592,blue,blue
25600,silver,silver
25602,blue,blue
25607,blue,blue
25608,pink,pink
25609,phone case,phone case
25616,black,black
25620,red,red
25627,pink,pink
25629,orange,orange
25631,blue,blue
25633,purple,purple
25644,blue,blue
25653,black,black
25660,brown,brown
25695,blue,blue
25696,orange,orange
25700,red,red
25702,purple,purple
25710,red,red
25713,red,red
25715,red,red
25717,black,black
25720,pink,pink
25733,orange,orange
25741,red,red
25747,red,red
25748,blue,blue
25762,black,black
25765,gold,gold
25769,blue,blue
25775,red,red
25776,red,red
25792,black,black
25793,orange,orange
25795,red,red
25798,pink,pink
25804,blue,blue
25805,blue,blue
25823,blue,blue
25834,blue,blue
25843,blue,blue
25848,blue,blue
25849,pink,pink
25855,rainbow,rainbow
25858,red,red
25860,gold,gold
25880,yellow,yellow
25897,blue,blue
25898,pink,pink
25916,blue,blue
25918,red,red
25928,red,red
25930,pink,pink
25932,blue,blue
25943,black,black
25952,blue,blue
25957,pink,pink
25963,black,black
25965,pink,pink
25983,pink,pink
25988,pink,pink
25989,blue,blue
25997,blue,blue
26003,purple,purple
26004,heart,heart
26021,black,black
26027,black,black
26031,pink,pink
26036,red,red
26044,red,red
26046,pink,pink
26050,black,black
26052,pink,pink
26054,pink,pink
26070,blue,blue
26078,pink,pink
26086,pink,pink
26096,orange,orange
26100,black,black
26101,red,red
26123,pink,pink
26126,orange,orange
26142,black,black
26146,pink and blue,pink and blue
26152,black,black
26157,black,black
26159,yellow,yellow
26163,black,black
26165,blue,blue
26176,pink,pink
26179,pink,pink
26187,black and white,black and white
26189,black,black
26192,black,black
26195,blue,blue
26201,blue,blue
26206,blue,blue
26213,red and white,red and white
26215,red,red
26217,black,black
26219,black,black
26224,purple,purple
26227,pink,pink
26239,yellow,yellow
26244,black and white,black and white
26245,pink,pink
26270,pink,pink
26282,blue,blue
26287,blue,blue
26300,green,green
26307,red,red
26321,black,black
26324,red,red
26332,brown,brown
26337,brown,brown
26338,pink,pink
26345,blue,blue
26356,blue,blue
26375,orange,orange
26378,red,red
26390,black,black
26392,red,red
26394,blue,blue
26404,pink,pink
26414,black,black
26415,black,black
26423,red,red
26427,pink,pink
26428,red,red
26441,pink,pink
26445,purple,purple
26457,plastic,plastic
26465,black,black
26469,pink,pink
26473,black,black
26477,blue,blue
26482,pink,pink
26484,blue,blue
26496,blue,blue
26501,pink,pink
26502,black,black
26506,blue,blue
26509,black,black
26510,green,green
26515,red,red
26523,pink,pink
26525,black,black
26530,black,black
26543,clear,clear
26547,blue,blue
26548,blue,blue
26551,black,black
26553,black,black
26555,pink,pink
26558,blue,blue
26562,black,black
26566,silicone,silicone
26570,pink,pink
26575,red,red
26602,black,black
26619,pink,pink
26621,white,white
26624,red,red
26630,pink,pink
26638,yellow,yellow
26646,red,red
26647,blue,blue
26649,red,red
26671,red,red
26676,blue,blue
26680,black,black
26694,black,black
26698,plastic,plastic
26712,black,black
26714,red,red
26715,blue,blue
26717,red,red
26718,black,black
26723,red,red
26729,red,red
26732,black,black
26735,pink,pink
26736,red,red
26743,pink,pink
26751,pink,pink
26753,black,black
26762,yellow,yellow
26769,orange,orange
26770,black,black
26774,yellow,yellow
26775,black,black
26777,pink,pink
26781,black,black
26783,orange,orange
26785,red,red
26797,blue,blue
26804,black,black
26822,white,white
26838,blue,blue
26843,clear,clear
26852,black,black
26875,purple,purple
26877,pink,pink
26888,black,black
26892,red,red
26893,black,black
26900,black,black
26903,blue,blue
26906,plastic,plastic
26913,blue,blue
26919,black,black
26928,black,black
26944,plastic,plastic
26962,4,4
26966,wood,wood
26969,blue,blue
26977,pink,pink
26981,black,black
26982,yellow,yellow
26984,yellow,yellow
26989,orange,orange
26993,yellow,yellow
27000,black,black
27007,black,black
27016,black,black
27017,hello kitty,hello kitty
27018,pink,pink
27019,orange,orange
27025,blue,blue
27026,red,red
27028,pink,pink
27029,green,green
27030,blue,blue
27033,yellow,yellow
27039,black,black
27043,red,red
27048,pink,pink
27068,red,red
27072,black,black
27074,brown,brown
27081,red,red
27088,blue,blue
27095,blue,blue
27107,yellow,yellow
27130,pink,pink
27131,red,red
27133,red,red
27139,black,black
27142,brown,brown
27167,blue,blue
27173,4,4
27178,black,black
27181,black,black
27182,purple,purple
27188,black,black
27197,blue,blue
27203,gold,gold
27204,pink,pink
27216,pink,pink
27218,pink,pink
27227,black,black
27236,purple,purple
27239,black,black
27240,pink,pink
27248,black,black
27257,yellow,yellow
27263,pink,pink
27275,multicolor,multicolor
27276,brown,brown
27281,red,red
27294,blue,blue
27297,black,black
27303,pink and blue,pink and blue
27305,blue,blue
27317,black,black
27324,brown,brown
27328,black,black
27348,black,black
27356,blue,blue
27359,black,black
27362,clear,clear
27372,blue,blue
27374,black,black
27379,red,red
27380,pink,pink
27382,blue,blue
27387,purple,purple
27389,pink,pink
27404,multicolor,multicolor
27420,black,black
27422,black,black
27426,red,red
27428,red,red
27442,phone case,phone case
27444,black,black
27445,blue,blue
27449,black,black
27454,blue,blue
27456,wood,wood
27457,pink,pink
27467,black,black
27468,yellow,yellow
27476,red,red
27477,blue,blue
27479,blue,blue
27480,pink,pink
27488,pink,pink
27492,black,black
27495,gold,gold
27499,red,red
27511,red,red
27518,brown,brown
27519,blue,blue
27523,black,black
27524,black,black
27537,black,black
27540,black,black
27553,blue,blue
27562,pink,pink
27563,black,black
27575,red,red
27580,black,black
27601,blue,blue
27614,black,black
27616,black,black
27617,pink,pink
27628,blue,blue
27631,blue,blue
27636,gold,gold
27640,black,black
27643,red,red
27646,pink,pink
27647,pink,pink
27652,black,black
27654,purple,purple
27656,black,black
27658,red,red
27659,blue,blue
27663,blue,blue
27664,black,black
27670,white,white
27674,black,black
27680,red,red
27686,blue,blue
27687,blue,blue
27694,black,black
27699,blue,blue
27702,blue,blue
27704,gold,gold
27706,yellow,yellow
27711,yellow,yellow
27731,black,black
27737,black,black
27738,girl boss,girl boss
27739,black,black
27745,black,black
27758,pink,pink
27767,orange,orange
27779,red,red
27788,blue,blue
27793,black,black
27796,black,black
27803,purple,purple
27804,blue,blue
27808,orange,orange
27813,blue,blue
27831,blue,blue
27835,black,black
27888,red,red
27891,red and black,red and black
27931,red,red
27936,black,black
27941,red,red
27958,black,black
27959,red,red
27969,blue,blue
27971,red,red
27979,gold,gold
27990,blue,blue
27993,red,red
27995,black,black
27996,pink,pink
28003,black,black
28005,blue,blue
28006,blue,blue
28009,blue,blue
28010,pink,pink
28011,red,red
28014,gold,gold
28020,red,red
28022,black,black
28026,black,black
28031,black,black
28050,brick,brick
28059,red,red
28063,pink,pink
28065,red,red
28070,black,black
28077,green,green
28099,red,red
28108,red,red
28117,black,black
28118,red,red
28119,black,black
28132,black,black
28133,htc one m8,htc one m8
28137,black,black
28147,brown,brown
28148,red,red
28150,black,black
28155,green,green
28159,blue,blue
28165,u,u
28167,hello kitty,hello kitty
28169,black,black
28173,pink,pink
28175,gold,gold
28181,red,red
28182,blue,blue
28183,black,black
28187,black,black
28188,blue,blue
28190,pink,pink
28194,pink,pink
28198,white,white
28201,pink,pink
28205,blue,blue
28209,yellow,yellow
28225,brown,brown
28231,green,green
28240,yellow,yellow
28241,orange,orange
28247,pink,pink
28254,black,black
28258,gold,gold
28260,gold,gold
28264,pink,pink
28279,black,black
28280,gold,gold
28292,purple,purple
28294,black,black
28309,red,red
28315,blue,blue
28318,red,red
28319,black,black
28321,black,black
28329,red,red
28330,black,black
28333,blue,blue
28334,gold,gold
28337,red,red
28342,black,black
28344,pink,pink
28347,motorola,motorola
28351,blue,blue
28355,black,black
28361,black,black
28362,black,black
28365,black,black
28367,black and white,black and white
28368,white,white
28370,green,green
28372,pink,pink
28376,orange,orange
28377,pink,pink
28391,black,black
28395,white,white
28399,pink,pink
28405,black,black
28415,pink and blue,pink and blue
28416,plastic,plastic
28425,pink,pink
28435,pink,pink
28439,yellow,yellow
28448,orange,orange
28457,pink,pink
28462,purple,purple
28464,blue,blue
28486,green,green
28488,black,black
28489,pink,pink
28499,pink,pink
28500,white,white
28505,pink,pink
28531,black,black
28532,black,black
28534,pink,pink
28543,pink,pink
28545,red,red
28550,black,black
28551,white,white
28553,orange,orange
28565,pink,pink
28572,red,red
28579,blue,blue
28585,purple,purple
28587,yellow,yellow
28588,red,red
28599,pink,pink
28614,plastic,plastic
28616,black,black
28624,black,black
28627,yellow,yellow
28629,gold,gold
28636,black,black
28638,red,red
28641,purple,purple
28644,pink,pink
28650,red,red
28651,red,red
28653,pink,pink
28659,blue,blue
28660,black,black
28661,wood,wood
28665,blue,blue
28672,yellow,yellow
28674,pink,pink
28679,pink,pink
28687,black,black
28689,red,red
28691,blue,blue
28706,blue,blue
28708,pink,pink
28714,green,green
28716,red,red
28718,pink,pink
28723,blue,blue
28728,green,green
28733,blue,blue
28735,blue,blue
28737,panda,panda
28742,red,red
28751,orange,orange
28755,pink,pink
28758,red,red
28764,wood,wood
28765,red,red
28781,blue,blue
28783,red,red
28786,blue,blue
28795,red,red
28796,red,red
28797,blue,blue
28824,blue,blue
28826,black,black
28830,red,red
28840,canvas,canvas
28848,red,red
28849,purple,purple
28863,orange,orange
28881,pink,pink
28890,blue,blue
28903,black,black
28913,green,green
28916,black,black
28922,white,white
28925,black,black
28927,purple,purple
28938,green,green
28944,red,red
28953,black,black
28955,gold,gold
28957,blue,blue
28958,cat,cat
28960,purple,purple
28968,pink,pink
28971,blue,blue
28991,orange,orange
28992,blue,blue
29007,multicolor,multicolor
29008,red,red
29011,yellow,yellow
29014,pink,pink
29018,red,red
29021,black,black
29022,10,10
29045,black,black
29061,red,red
29064,purple,purple
29065,purple,purple
29070,white,white
29088,red,red
29089,blue,blue
29095,purple,purple
29099,yellow,yellow
29122,pink,pink
29125,yellow,yellow
29127,blue,blue
29128,red,red
29130,v,v
29139,red,red
29142,red,red
29147,blue,blue
29152,pink,pink
29159,green,green
29170,pink and blue,pink and blue
29171,black,black
29181,pink,pink
29183,blue,blue
29197,blue,blue
29201,red,red
29222,pink,pink
29237,pink,pink
29242,purple,purple
29247,pink,pink
29252,black,black
29256,black,black
29261,black,black
29265,orange,orange
29270,black,black
29280,blue,blue
29293,silicone,silicone
29301,gold,gold
29302,pink,pink
29304,black,black
29311,orange,orange
29317,blue,blue
29322,yellow,yellow
29324,pink,pink
29337,wood,wood
29345,red,red
29346,black,black
29350,red,red
29353,orange,orange
29364,pink,pink
29374,blue,blue
29381,clear,clear
29392,blue,blue
29394,red,red
29403,red,red
29404,red,red
29409,purple,purple
29441,orange,orange
29453,red,red
29468,pink,pink
29480,purple,purple
29481,pink,pink
29486,red,red
29489,pink,pink
29490,gold,gold
29492,blue,blue
29495,blue,blue
29501,black,black
29505,red,red
29512,pink,pink
29513,black and white,black and white
29520,pink,pink
29522,blue,blue
29530,black,black
29536,black,black
29540,blue,blue
29547,black,black
29550,pink,pink
29562,red,red
29565,white,white
29569,red,red
29570,black,black
29572,pink,pink
29579,blue,blue
29583,orange,orange
29584,red,red
29601,red,red
29603,pink,pink
29621,black,black
29630,black,black
29635,black,black
29640,purple,purple
29645,black,black
29646,purple,purple
29649,black,black
29657,red,red
29660,pink,pink
29661,blue,blue
29662,pink,pink
29674,gold,gold
29681,red,red
29684,red,red
29689,red,red
29691,pink,pink
29697,gold,gold
29699,black,black
29705,black,black
29706,orange,orange
29711,green,green
29716,black,black
29720,black,black
29728,plastic,plastic
29730,blue,blue
29731,purple,purple
29732,plastic,plastic
29753,black,black
29759,black,black
29762,blue,blue
29764,wood,wood
29765,black,black
29770,brown,brown
29771,blue,blue
29772,black,black
29773,pink,pink
29775,black,black
29779,pink,pink
29790,black,black
29808,orange,orange
29809,pink,pink
29815,blue,blue
29816,blue,blue
29822,blue,blue
29829,red,red
29843,pink,pink
29844,blue,blue
29847,pink,pink
29848,blue,blue
29854,black and white,black and white
29858,blue,blue
29864,black,black
29866,blue,blue
29871,red,red
29873,pink,pink
29880,red,red
29890,yellow,yellow
29898,blue,blue
29903,black,black
29920,blue,blue
29928,blue,blue
29931,pink,pink
29939,blue,blue
29941,pink,pink
29947,black,black
29949,black and white,black and white
29951,blue,blue
29957,plastic,plastic
29959,black,black
29962,black,black
29963,clear,clear
29970,pink,pink
29978,red,red
29980,red,red
29994,red,red
29995,brown,brown
