index,prediction,ground_truth
8597,yes,yes
8598,yes,yes
8599,its a chevron pattern,chevron
8600,the background is orange,orange
8603,yes,yes
8604,yes,yes
8605,a dog,dog
8606,puppy dog,dog
8607,it is a chevron pattern,chevron
8608,blue,blue
8609,yes,yes
8611,black,black
8612,orange,orange
8613,yes,yes
8614,yes,yes
8616,yes,yes
8618,yes,yes
8619,yes,yes
8621,black,black
8623,black,black
8624,blue,blue
8625,pink,pink
8626,red blue yellow orange,orange
8627,yes,yes
8628,the decoration is a heart,heart
8630,yes,yes
8631,yes,yes
8632,yes,yes
8633,black,black
8634,red,red
8635,purple,purple
8639,a,a
8640,yes,yes
8641,,heart
8642,black,black
8645,yes,yes
8646,yes,yes
8647,yes,yes
8648,yes,yes
8649,yes,yes
8650,yes,yes
8651,pink,pink
8652,,blue
8654,black,black
8655,yes,yes
8656,yes,yes
8657,yes,yes
8659,yes,yes
8662,heart,heart
8663,yes,yes
8664,yes,yes
8665,yes,yes
8666,,hearts
8667,yes,yes
8668,yes,yes
8670,yes,yes
8671,yes,yes
8672,yes,yes
8674,yes,yes
8675,yes,yes
8677,yes,yes
8678,yes,yes
8679,the sky is blue and the ferris wheel is,blue
8680,yes,yes
8681,yes,yes
8682,the designs dominant shape is a circle,circle
8683,yes,yes
8684,pink and gold glitter,pink
8685,blue,blue
8686,yes,yes
8687,yes,yes
8688,yes,yes
8689,yes,yes
8690,black,black
8691,red,red
8692,the case is black,black
8693,yes,yes
8694,yellow,yellow
8695,black,black
8696,yes,yes
8697,blue,blue
8698,pink,pink
8700,pink,pink
8701,yes,yes
8702,yes,yes
8704,yellow,yellow
8706,,blue
8707,yes,yes
8710,yes,yes
8711,yes,yes
8712,black,black
8714,anchor and waves,anchor
8715,hearts,hearts
8716,blue with gold,gold
8718,yes,yes
8719,red,red
8720,heart,heart
8721,yes,yes
8722,bear,bear
8723,yes,yes
8724,yes,yes
8725,red,red
8726,yes,yes
8727,,black
8728,yes,yes
8729,yes,yes
8730,yes,yes
8732,yes,yes
8733,yes,yes
8734,yes,yes
8735,yes,yes
8736,yes,yes
8738,yes,yes
8739,blue,blue
8740,yellow,yellow
8741,black and white,white
8743,yes,yes
8744,yes,yes
8746,red,red
8747,yes,yes
8748,yes,yes
8749,yellow and orange,yellow
8750,black,black
8751,blue denim,blue
8752,yes,yes
8753,red,red
8755,yes,yes
8756,blue,blue
8757,yes,yes
8758,yes,yes
8759,blue,blue
8760,black,black
8761,peacock,peacock
8762,,circle
8763,yes,yes
8764,yes,yes
8765,a snake,snake
8766,yes,yes
8769,woven,woven
8770,guitar,guitar
8772,purple flowers,purple
8773,yes,yes
8774,yes,yes
8775,yes,yes
8778,yes,yes
8779,red,red
8780,red glitter,red
8781,blue,blue
8782,yes,yes
8783,parrot,parrot
8784,goose,goose
8785,a triangle,triangle
8786,black,black
8787,yes,yes
8788,yes,yes
8789,black,black
8790,orange,orange
8791,yes,yes
8792,yes,yes
8793,yes,yes
8795,yes,yes
8796,yes,yes
8797,yes,yes
8798,yes,yes
8799,yes,yes
8800,orange,orange
8801,blue,blue
8802,yes,yes
8803,yellow,yellow
8804,yes,yes
8805,pink,pink
8806,black,black
8807,yes,yes
8808,yes,yes
8809,aries,aries
8812,black and white,white
8813,black,black
8814,black,black
8815,black,black
8817,the pattern is the blue butterflies,butterflies
8818,the background color is black,black
8819,black,black
8820,yes,yes
8821,yes,yes
8823,purple,purple
8824,a teddy bear,bear
8826,gold,gold
8827,yes,yes
8828,yes,yes
8829,yes,yes
8830,heart,heart
8831,yes,yes
8832,yes,yes
8833,pink,pink
8834,orange,orange
8835,pink,pink
8838,yes,yes
8839,lion,lion
8840,yes,yes
8841,yes,yes
8843,yes,yes
8844,black,black
8845,the sky is blue,blue
8847,grass is green,green
8848,yes,yes
8849,yes,yes
8850,pink,pink
8851,yes,yes
8852,the pattern is gold butterflies,butterflies
8853,yes,yes
8856,yes,yes
8857,yes,yes
8858,yes,yes
8859,blue,blue
8860,yes,yes
8861,it is a rectangle,rectangle
8862,blue,blue
8864,black,black
8865,red,red
8866,the case is pink with a crown,pink
8867,heart,heart
8868,black,black
8869,yes,yes
8870,yes,yes
8871,yes,yes
8872,heart,heart
8874,yes,yes
8875,yes,yes
8876,yes,yes
8877,yes,yes
8878,yes,yes
8880,yes,yes
8881,blue sky with moon,blue
8882,yes,yes
8883,yes,yes
8884,blue green red orange yellow,blue
8885,blue,blue
8887,yes,yes
8888,black,black
8890,yes,yes
8891,red,red
8892,yes,yes
8893,yes,yes
8895,yes,yes
8897,a unicorn,unicorn
8900,black,black
8901,yes,yes
8902,yes,yes
8903,black,black
8905,,black
8906,pink,pink
8907,orange,orange
8908,,yellow
8909,black,black
8910,yellow,yellow
8911,yes,yes
8912,black,black
8914,yes,yes
8916,yes,yes
8917,yes,yes
8919,yes,yes
8920,blue,blue
8922,yes,yes
8923,black and white,black
8924,purple flowers,purple
8926,the pattern is wood,wood
8927,yes,yes
8928,orange,orange
8929,yes,yes
8930,black,black
8931,yes,yes
8934,the upper portion is a blue sky with a red,blue
8935,black,black
8936,yes,yes
8937,red,red
8938,yes,yes
8939,yes,yes
8940,yes,yes
8941,blue,blue
8942,the background color of the case is black,black
8943,yes,yes
8944,yes,yes
8946,yes,yes
8947,yes,yes
8948,yes,yes
8949,black,black
8950,yes,yes
8953,yes,yes
8954,black,black
8955,yes,yes
8957,yes,yes
8958,purple,purple
8959,heart,heart
8960,white,white
8961,yes,yes
8962,yellow,yellow
8963,s,s
8964,yes,yes
8966,yes,yes
8967,yes,yes
8968,yellow,yellow
8969,yes,yes
8970,yes,yes
8971,blue,blue
8972,yes,yes
8973,yes,yes
8974,yes,yes
8975,yes,yes
8976,yes,yes
8977,black,black
8978,yes,yes
8980,black,black
8981,its a brown color,brown
8982,green,green
8983,yes,yes
8984,yes,yes
8985,a cat,cat
8987,yes,yes
8989,black and white,black
8990,pink,pink
8992,yellow,yellow
8993,yes,yes
8994,orange,orange
8995,yes,yes
8996,orange slices,orange
8997,black,black
8998,red,red
9000,yes,yes
9003,blue,blue
9004,yellow,yellow
9006,yes,yes
9007,panda,panda
9008,white,white
9009,yes,yes
9011,white,white
9012,yes,yes
9014,autumn,autumn
9015,yes,yes
9016,black,black
9017,yes,yes
9018,yes,yes
9019,yes,yes
9020,red pink black white gold,red
9021,brown,brown
9023,black,black
9025,purple flowers,purple
9027,yes,yes
9029,yes,yes
9031,gold,gold
9033,purple,purple
9034,eiffel tower,tower
9035,yes,yes
9036,a dog,dog
9037,black,black
9039,blue,blue
9041,yes,yes
9042,purple,purple
9043,yellow,yellow
9044,the water is blue,blue
9045,pink,pink
9046,pink,pink
9048,yes,yes
9049,heart,heart
9050,yes,yes
9051,,pink
9052,lion,lion
9053,yes,yes
9054,yes,yes
9056,black,black
9058,black,black
9059,heart,hearts
9061,the sky is blue,blue
9062,blue,blue
9063,yes,yes
9064,yellow,yellow
9065,blue flower,blue
9066,,red
9072,yes,yes
9073,brown,brown
9075,pink,pink
9076,a cat,cat
9077,black,black
9078,yes,yes
9079,yes,yes
9081,red blue yellow green white,blue
9082,yellow,yellow
9083,red,red
9084,yes,yes
9085,yes,yes
9086,yes,yes
9087,yes,yes
9088,yes,yes
9089,red,red
9090,yes,yes
9091,yes,yes
9092,l,l
9094,lion,lion
9095,yes,yes
9096,yes,yes
9097,wood grain pattern,wood
9098,yes,yes
9100,yes,yes
9102,black,black
9103,yes,yes
9105,black and white swirls,white
9106,pink,pink
9108,abstract art,abstract
9109,yes,yes
9110,yes,yes
9113,pink,pink
9114,yes,yes
9116,purple,purple
9117,yes,yes
9120,black,black
9122,black,black
9123,yes,yes
9124,yes,yes
9125,blue,blue
9126,yes,yes
9127,blue peacock,blue
9128,yes,yes
9130,yes,yes
9132,yes,yes
9133,yes,yes
9134,yes,yes
9135,yes,yes
9136,pink,pink
9137,,black
9138,black and white,black
9139,yes,yes
9140,black,black
9141,yes,yes
9143,yes,yes
9144,yes,yes
9146,pink,pink
9147,yes,yes
9148,red glitter,red
9149,orange,orange
9150,yes,yes
9151,yes,yes
9152,yes,yes
9153,black,black
9154,yes,yes
9155,yes,yes
9157,red,red
9158,yes,yes
9159,yes,yes
9160,black,black
9161,yes,yes
9162,yes,yes
9163,yes,yes
9164,tiger,tiger
9165,pink,pink
9166,yes,yes
9167,black,black
9169,yes,yes
9170,yes,yes
9171,yes,yes
9172,yes,yes
9173,yes,yes
9174,yes,yes
9177,tiger,tiger
9179,the background is blue and red,blue
9180,yes,yes
9181,,black
9182,yes,yes
9183,z,z
9184,yes,yes
9185,red,red
9186,black,black
9187,heart,heart
9189,yes,yes
9190,,panda
9191,yellow,yellow
9192,gold,gold
9194,the triangle,triangle
9195,yellow,yellow
9196,blue,blue
9197,yes,yes
9198,gold,gold
9199,,hearts
9202,pink,pink
9203,sky blue,blue
9204,yes,yes
9205,the pattern is a chevron pattern,chevron
9206,orange,orange
9207,yes,yes
9208,blue green red orange,blue
9209,yes,yes
9210,yes,yes
9211,it is a pink case with a white cat,pink
9212,yes,yes
9213,yes,yes
9214,yes,yes
9215,yes,yes
9216,black,black
9217,yes,yes
9218,yes,yes
9219,yes,yes
9220,heart,hearts
9221,yes,yes
9222,yes,yes
9223,red,red
9226,red,red
9227,the main feature is the eiffel tower,tower
9228,black,black
9229,red orange yellow green,red
9230,x,x
9231,yes,yes
9232,yes,yes
9233,yes,yes
9234,yes,yes
9236,unicorn,unicorn
9237,pink,pink
9238,black and blue,blue
9239,black,black
9241,green,green
9242,orange,orange
9243,yes,yes
9245,100 natural wood,wood
9246,black,black
9248,light gray,gray
9251,blue,blue
9252,yes,yes
9254,yes,yes
9255,dark gray,gray
9257,dark blue,blue
9259,black,black
9260,yes,yes
9261,dark brown,brown
9262,blue,blue
9266,green,green
9267,the texture is a dark brown leather,leather
9268,beige,beige
9270,brown,brown
9272,black and red,red
9273,dark gray,gray
9274,leather,leather
9275,red,red
9277,white,white
9278,green,green
9279,yes,yes
9282,black,black
9283,blue,blue
9284,round,round
9285,they are squares,square
9287,yes,yes
9288,black,black
9290,black,black
9292,yes,yes
9295,yellow,yellow
9297,yes,yes
9298,beige,beige
9299,red,red
9300,blue,blue
9303,black,black
9304,wood,wood
9305,yes,yes
9308,black,black
9309,yes,yes
9310,yes,yes
9311,yes,yes
9312,the wrap is clear,clear
9313,yes,yes
9314,yes,yes
9317,yes,yes
9318,black,black
9320,wood,wood
9324,black and white,black
9325,blue,blue
9327,black,black
9328,yes,yes
9329,beige,beige
9331,yes,yes
9332,yes,yes
9334,blue,blue
9336,the legs are straight and the chair is in a,straight
9337,yes,yes
9339,yes,yes
9340,yes,yes
9341,yes,yes
9344,red,red
9345,blue,blue
9346,gray,gray
9347,blue plaid,plaid
9348,black,black
9349,yes,yes
9350,black,black
9351,yes,yes
9353,yes,yes
9355,yes,yes
9356,the chairs are in dark brown,brown
9357,blue,blue
9358,black,black
9360,yes,yes
9361,the chair is beige,beige
9362,gray,gray
9363,gray,gray
9364,black,black
9366,yes,yes
9368,brown,brown
9369,black,black
9370,yes,yes
9371,yes,yes
9375,yes,yes
9376,yes,yes
9377,black,black
9378,dark brown,brown
9381,the chairs are dark blue,blue
9382,black,black
9383,blue,blue
9384,yes,yes
9386,yes,yes
9387,blue,blue
9388,brown,brown
9389,yes,yes
9390,dark brown,brown
9392,yes,yes
9394,yes,yes
9395,black and white,black
9397,yes,yes
9402,red,red
9403,yes,yes
9404,yes,yes
9408,black,black
9409,beige,beige
9410,,beige
9411,white,white
9412,yes,yes
9413,yes,yes
9414,black,black
9415,its yellow,yellow
9417,yes,yes
9418,black,black
9419,yes,yes
9420,wood,wood
9421,yes,yes
9422,yes,yes
9424,yes,yes
9425,yes,yes
9427,yes,yes
9429,yes,yes
9431,pink,pink
9432,navy,navy
9436,white,white
9438,black,black
9439,beige,beige
9440,blue,blue
9443,white,white
9444,green,green
9445,black,black
9446,yes,yes
9447,black,black
9450,black,black
9452,black,black
9453,light beige,beige
9454,gray,gray
9455,yes,yes
9456,dark gray,gray
9457,gray,gray
9460,blue,blue
9461,yes,yes
9462,the seat is covered with a fabric that is made,fabric
9463,white,white
9464,yes,yes
9465,yes,yes
9466,blue,blue
9467,grey,grey
9468,black,black
9469,leather,leather
9470,dark gray,gray
9471,yes,yes
9472,yes,yes
9473,yes,yes
9475,brown,brown
9476,yes,yes
9477,yes,yes
9478,orange,orange
9482,yes,yes
9483,gray,gray
9486,yes,yes
9488,green,green
9489,the legs are dark brown,brown
9490,yes,yes
9491,yes,yes
9492,yes,yes
9493,white,white
9494,gray,gray
9495,white,white
9497,blue,blue
9498,grey,grey
9499,red,red
9500,yes,yes
9502,yes,yes
9503,black,black
9504,the visible material is a fabric that is made from,fabric
9505,yes,yes
9506,brown,brown
9507,dark gray,gray
9508,yes,yes
9509,yes,yes
9510,black,black
9511,blue,blue
9512,white,white
9513,the legs are dark brown,brown
9515,yes,yes
9517,the frame is a dark brown,brown
9519,black,black
9520,white,white
9521,dark brown,brown
9522,yes,yes
9523,light beige,beige
9525,blue,blue
9526,black,black
9527,yes,yes
9528,white,white
9529,yes,yes
9530,dark gray,gray
9531,yes,yes
9532,grey,grey
9537,beige,beige
9539,light blue,blue
9540,yellow,yellow
9541,the legs are straight,straight
9542,yes,yes
9544,dark brown,brown
9546,yes,yes
9548,yes,yes
9549,yes,yes
9551,black,black
9552,the legs are straight,straight
9554,yes,yes
9556,yes,yes
9557,blue,blue
9558,the pattern is chevron,chevron
9559,black,black
9560,dark brown,brown
9561,round,round
9563,black,black
9565,dark brown,brown
9566,yes,yes
9567,red,red
9571,white,white
9572,blue,blue
9573,brown,brown
9574,gray,gray
9575,beige,beige
9578,yes,yes
9579,yes,yes
9580,beige,beige
9581,gray,gray
9582,beige,beige
9587,the canopy,canopy
9588,yes,yes
9589,yes,yes
9591,white,white
9592,yes,yes
9593,dark brown,brown
9594,dark brown,brown
9595,black,black
9596,white,white
9597,they are brown,brown
9598,yes,yes
9599,herringbone,herringbone
9600,black,black
9602,black and red,red
9603,green,green
9604,pink,pink
9606,round,round
9607,heart shape,heart
9608,round,round
9609,yellow gold,gold
9611,pink,pink
9613,the earrings are round,round
9614,yes,yes
9615,they are a pair of silver infinity earrings,infinity
9618,blue,blue
9620,yellow gold,gold
9621,turtle,turtle
9622,its a square,square
9623,square,square
9624,pink,pink
9625,yes,yes
9626,pink,pink
9627,silver,silver
9628,yes,yes
9630,oval,oval
9632,they are square,square
9633,blue,blue
9634,purple,purple
9635,they are white,white
9636,the earrings are arrow shaped,arrow
9637,they are silver,silver
9638,heart,heart
9640,they are a pair of gold plated infinity ear,infinity
9641,the shape of the object is a leaf,leaf
9643,they are yellow gold with blue sapphires,gold
9645,blue,blue
9646,red blue and white,red
9647,cross,cross
9648,yes,yes
9650,they are blue,blue
9651,round,round
9652,green,green
9653,blue,blue
9654,gold,gold
9655,pink,pink
9656,they are yellow gold,gold
9658,square,square
9660,round,round
9661,yellow gold,gold
9662,silver,silver
9663,green,green
9664,yellow gold,gold
9665,yes,yes
9667,heart shape,heart
9670,green,green
9675,they are round,round
9678,pink,pink
9679,pink,pink
9680,oval,oval
9681,pink,pink
9682,the stones are square,square
9683,purple,purple
9684,they are pink,pink
9685,yellow gold,gold
9687,blue,blue
9688,blue,blue
9690,yes,yes
9691,cross,cross
9692,pink,pink
9693,yellow gold,gold
9694,its a square cut pink diamond,square
9695,green,green
9696,heart shape,heart
9697,purple,purple
9698,they are pink,pink
9699,round,round
9703,its a flower,flower
9704,pearls color is white,white
9705,heart shape,heart
9706,blue,blue
9707,cross,cross
9709,heart shape,heart
9710,green,green
9711,round,round
9712,its pink,pink
9714,they are pink,pink
9715,they are silver,silver
9716,blue,blue
9717,heart,heart
9718,cross,cross
9719,round,round
9720,they are pink,pink
9723,yes,yes
9724,they are round,round
9725,round,round
9726,yes,yes
9727,yes,yes
9728,yellow gold,gold
9729,they are ducks,duck
9731,yellow gold,gold
9732,oval,oval
9734,blue,blue
9735,red,red
9736,yes,yes
9738,yellow gold,gold
9739,they are yellow gold,gold
9742,it is a round pearl stud earring,round
9743,yes,yes
9744,round,round
9745,yes,yes
9748,its a cross,cross
9749,its a square,square
9750,cross,cross
9752,round,round
9753,pearls color is white,white
9754,cross,cross
9756,cross,cross
9757,heart shape,heart
9758,the earring shape is a round ball,round
9762,green,green
9763,they are yellow gold with blue stones,gold
9764,green,green
9765,yes,yes
9767,the letter v,v
9769,pink,pink
9773,yes,yes
9774,blue,blue
9775,yellow gold,gold
9778,round,round
9779,the earrings are curved,curved
9783,they are round,round
9785,they are pink,pink
9787,they are yellow gold,gold
9789,round,round
9792,it is a square shape,square
9793,blue,blue
9794,yes,yes
9795,blue,blue
9796,the earring is silver,silver
9797,round,round
9798,they are teardrop shaped,teardrop
9799,they are yellow,yellow
9800,silver,silver
9802,they are silver,silver
9803,they are yellow,yellow
9806,they are square,square
9809,yes,yes
9810,round,round
9813,they are round,round
9814,yes,yes
9815,yes,yes
9816,yes,yes
9817,yes,yes
9818,yes,yes
9819,they are silver,silver
9820,yellow gold,gold
9821,round,round
9822,they are round,round
9824,the earrings are oval,oval
9825,they are square,square
9827,round,round
9828,they are square cut diamonds,square
9829,blue,blue
9831,heart shape,heart
9832,pink,pink
9833,square,square
9834,they are round,round
9836,round,round
9837,the gemstone is a round blue topaz,round
9838,red,red
9839,blue,blue
9840,square,square
9841,the earrings are oval,oval
9842,yes,yes
9844,they are round,round
9845,blue,blue
9846,pink,pink
9848,they are silver,silver
9851,the earring is yellow gold,gold
9852,they are yellow gold,gold
9853,purple,purple
9855,yes,yes
9857,round,round
9858,the earrings are oval,oval
9860,yes,yes
9862,silver,silver
9863,yes,yes
9864,round,round
9867,they are round,round
9870,they are round,round
9871,blue topaz,blue
9872,they are square,square
9874,round,round
9875,they are square,square
9876,green,green
9877,they are square,square
9878,they are silver,silver
9880,heart shape,heart
9882,they are gold,gold
9883,they are purple,purple
9884,they are square,square
9885,round,round
9886,yes,yes
9888,the earrings are shaped like stars,star
9890,they are square,square
9891,oval,oval
9892,green,green
9893,yes,yes
9895,yes,yes
9896,yellow gold,gold
9898,round,round
9899,yes,yes
9900,round,round
9903,yes,yes
9904,yes,yes
9907,round,round
9908,the earring is silver,silver
9909,square,square
9912,round,round
9916,round,round
9917,round,round
9918,pink,pink
9919,round,round
9921,heart shape,heart
9922,yes,yes
9923,round,round
9924,yes,yes
9926,yes,yes
9927,blue,blue
9928,pink,pink
9929,round,round
9930,blue,blue
9931,they are square,square
9933,round,round
9934,yes,yes
9935,heart shape,heart
9936,yes,yes
9937,heart shape,heart
9939,its a square cut diamond,square
9940,round,round
9941,heart shape,heart
9944,they are silver,silver
9945,they are butterfly shaped,butterfly
9947,round,round
9948,butterfly,butterfly
9949,round,round
9950,round,round
9951,round,round
9952,the earrings are oval,oval
9954,silver,silver
9955,oval,oval
9957,its a square cut,square
9958,they are round,round
9959,the earrings are oval,oval
9960,14k yellow gold,gold
9962,red,red
9963,the earring is a square shape,square
9964,yes,yes
9967,cats,cat
9969,round,round
9970,yes,yes
9971,round,round
9973,the earring is silver,silver
9974,they are round,round
9977,black,black
9978,they are yellow gold,gold
9980,blue,blue
9981,the band color is yellow gold,yellow
9982,yes,yes
9985,they are yellow gold,gold
9986,round,round
9987,they are square,square
9988,yes,yes
9989,heart shape,heart
9991,round,round
9992,the earrings are round and have a white pearl,round
9995,round,round
9996,round,round
9997,they are round,round
9998,yes,yes
10000,green,green
10001,round,round
10002,round,round
10003,green,green
10005,they are silver,silver
10006,they are shaped like leaves,leaves
10008,round,round
10010,heart shape,heart
10011,yes,yes
10012,white,white
10014,they are silver,silver
10015,they are round,round
10018,yes,yes
10019,yes,yes
10020,round,round
10021,they are round,round
10022,yes,yes
10023,they are square,square
10024,they are oval,oval
10026,purple,purple
10027,red,red
10028,a bee,bee
10029,heart shape,heart
10030,yes,yes
10031,yes,yes
10032,it is a round pearl,round
10033,yellow gold,gold
10034,round,round
10035,the pearls are round,round
10036,round,round
10037,yes,yes
10038,they are oval,oval
10039,heart shape,heart
10040,yes,yes
10041,round,round
10042,heart shape,heart
10043,the shape is round,round
10044,yellow gold,gold
10046,heart shape,heart
10048,square,square
10049,round,round
10050,yes,yes
10051,heart shape,heart
10052,they are silver,silver
10053,yes,yes
10054,round,round
10057,round,round
10058,they are yellow gold,gold
10059,the earrings are oval,oval
10060,it is a starfish,starfish
10061,round,round
10062,red,red
10064,yes,yes
10067,yes,yes
10069,they are round,round
10070,they are yellow gold,gold
10071,round,round
10072,its a heart,heart
10073,rose gold,rose
10074,yes,yes
10075,it is silver,silver
10076,silver,silver
10077,it is yellow gold,gold
10078,heart,heart
10079,yes,yes
10080,it is gold,gold
10081,yes,yes
10082,yes,yes
10083,heart shape,heart
10084,it is silver,silver
10086,silver,silver
10087,silver,silver
10089,its yellow gold,gold
10093,silver,silver
10094,yes,yes
10095,yes,yes
10096,yes,yes
10098,yes,yes
10101,green,green
10104,it is a round pendant,round
10105,the pendant is blue,blue
10106,heart,heart
10109,gold,gold
10110,yes,yes
10111,yellow,yellow
10112,yes,yes
10113,a pelican,pelican
10114,yes,yes
10115,it is silver,silver
